geoid,lat1,lon1,time1,speed1,heading1,category1,lat2,lon2,time2,speed2,heading2,category2,lat3,lon3,ang3,TTC
6289,29.426324,-98.500948,46771,93.31,7.0,10454686,29.426546,-98.500952,46772,69.11,10.0,9691021,29.42712016440572,-98.50083576257651,3.000005205155318,3.366830123304167
6290,29.427758,-98.500668,46777,94.46,9.0,10454686,29.427943,-98.500625,46776,97.91,8.0,15420872,29.42839977939137,-98.50055129353058,1.0000169281502114,1.8800960554791624
6291,29.427758,-98.500668,46777,94.46,9.0,10454686,29.427943,-98.500625,46776,97.91,8.0,15420872,29.42839977939137,-98.50055129353058,1.0000169281502114,1.8800960554791624
6292,29.431772,-98.500738,46795,85.24,332.0,10454686,29.43253,-98.500882,46795,46.08,302.0,15953666,29.432789792602865,-98.501359369108,29.99992594906848,4.260998906529956
6293,29.431772,-98.500738,46795,85.24,332.0,10454686,29.432453,-98.500688,46792,44.92,277.0,15196129,29.432506284238865,-98.5011862839504,55.00002702340897,3.897506143269175
6294,29.431772,-98.500738,46795,85.24,332.0,10454686,29.432421,-98.500493,46792,48.38,270.0,15953666,29.432420998456127,-98.50113421620269,62.000120878872856,3.4448174416396142
6295,29.432352,-98.501103,46798,88.7,330.0,10454686,29.432905,-98.501296,46798,50.68,322.0,15196129,29.433646344556006,-98.501961043387,7.999904793309648,6.732290808737323
6296,29.587903,-98.620025,44803,49.53,82.0,4327559,29.5884183,-98.6193405,44803,37.01,175.31,11742493,29.58799157367357,-98.6193002419797,93.30966198697251,4.616602393778985
6297,29.587954,-98.619591,44806,50.68,82.0,4327559,29.5880691,-98.6191902,44809,17.7,175.31,11742493,29.588003736413693,-98.61918403350076,93.30980202224993,1.478613678638318
6298,29.587954,-98.619591,44806,50.68,82.0,4327559,29.5881764,-98.619286,44806,24.14,175.31,11742493,29.587993385045248,-98.61926873408798,93.30984965720536,2.239389222889113
6299,29.588011,-98.619113,44809,56.44,82.0,4327559,29.5880457,-98.6189557,44812,41.84,105.09,11742493,29.58803552672448,-98.61891231212412,23.08992243065544,0.3744676687635914
6300,29.589285,-98.609221,44857,73.72,81.0,4327559,29.5892222,-98.609584,44854,82.08,79.83,11742493,29.58933157092218,-98.60888286250032,1.1698087601865386,1.6194805610886005
6301,29.463572,-98.506096,46564,25.34,0.0,4327559,29.464016,-98.506525,46567,18.43,88.0,8166419,29.46402904274513,-98.50609600000004,88.00021078792861,7.197186673887647
6302,29.404673,-98.557381,46690,112.89,96.0,11212378,29.404694,-98.557218,46691,67.96,181.0,12551152,29.404658140746182,-98.55721871848375,84.999920212676,0.210583047334005
6303,29.484453,-98.605107,46331,48.38,124.0,16032708,29.485077,-98.605688,46334,95.68,131.1,11798883,29.48382980742485,-98.60404563246624,7.1002864166453525,7.935391977556064
6304,29.484146,-98.604503,46337,36.86,117.0,16032708,29.48462,-98.605043,46337,96.96,126.8,11798883,29.48388470799201,-98.60391389565544,9.80026541509516,5.068219246330642
6305,29.484006,-98.60419,46340,42.62,116.0,16032708,29.484479,-98.604818,46338,96.64,125.0,11798883,29.48379891619368,-98.60370225113442,9.000307871648904,4.441110855841528
6306,29.483855,-98.603832,46343,47.23,115.0,16032708,29.484216,-98.604352,46340,93.76,120.8,11798883,29.4835275447184,-98.60302530599252,5.80025446640953,5.743755474419173
6307,29.466606,-98.618661,46472,100.22,218.0,16032708,29.466094,-98.618888,46475,36.86,244.0,7750493,29.465934521487696,-98.61926355724502,26.00011191938699,3.3993735795143127
6308,29.466606,-98.618661,46472,100.22,218.0,16032708,29.466278,-98.61898,46473,21.88,95.0,4351380,29.46627624141003,-98.61895691311972,122.9998432107157,0.3698486819181989
6309,29.466015,-98.61921,46475,101.37,219.0,16032708,29.465959,-98.619244,46478,46.08,244.0,7750493,29.46594630704519,-98.6192738908399,25.00001586704765,0.2517737148585
6310,29.6159334,-98.6066233,45078,117.48,163.51,20458085,29.616174,-98.606818,45079,110.59,159.0,5115342,29.61505785773351,-98.6063251730915,4.509901525022915,3.1028065041291297
6311,29.5831654,-98.5972902,45195,115.87,172.63,20458085,29.582728,-98.597242,45192,92.16,165.3,18157732,29.5826177848674,-98.59720875152576,7.330025037609662,0.4935318500802582
6312,29.5823097,-98.5970357,45198,117.48,165.73,20458085,29.581609,-98.596888,45197,92.8,163.8,18157732,29.580233786100976,-98.59642858590092,1.9300662275803024,6.160427521244193
6313,29.5823097,-98.5970357,45198,117.48,165.73,20458085,29.581837,-98.596963,45196,94.08,163.7,18157732,29.58034015972456,-98.59645969491064,2.0300431732019075,6.617435474540312
6314,29.5823097,-98.5970357,45198,117.48,165.73,20458085,29.582058,-98.597037,45195,94.4,164.2,18157732,29.57978266216901,-98.59629665527454,1.5300037064411414,8.859592475266036
6315,29.5814493,-98.5967547,45201,119.09,165.73,20458085,29.580721,-98.596595,45201,95.36,164.0,18157732,29.57929077024372,-98.59612343028712,1.7300757108154785,6.228541874691373
6316,29.5814493,-98.5967547,45201,119.09,165.73,20458085,29.580945,-98.596668,45200,94.4,164.2,18157732,29.57909874304741,-98.59606727259984,1.5300466233371366,8.113924837448808
6317,29.5814493,-98.5967547,45201,119.09,165.73,20458085,29.581166,-98.596741,45199,93.44,163.8,18157732,29.579504115092703,-98.59618582250658,1.9300151909270804,6.727467088931147
6318,29.5805864,-98.5964729,45204,119.09,165.73,20458085,29.580042,-98.596375,45204,97.28,164.5,18157732,29.577722257512985,-98.59563528453604,1.2300560567207206,9.878336840773896
6319,29.5805864,-98.5964729,45204,119.09,165.73,20458085,29.580268,-98.596449,45203,95.68,164.5,18157732,29.57764909730181,-98.5956138895518,1.2300026749294672,10.15872420914522
6320,29.5789583,-98.595949,45210,111.04,164.64,20458085,29.578384,-98.595846,45211,101.76,164.0,18157732,29.57272653311292,-98.59398076743608,0.6400769433220533,23.088233299938988
6321,29.5773412,-98.5954373,45216,112.65,164.72,20458085,29.576656,-98.59529,45218,106.56,164.3,18157732,29.569171781507283,-98.59287127374311,0.4201005356207231,29.12365491747021
6322,29.5773412,-98.5954373,45216,112.65,164.72,20458085,29.576908,-98.595376,45217,106.88,164.1,18157732,29.57133237307752,-98.59354987681196,0.6200164311616555,21.65331093679704
6323,29.5717119,-98.593693,45237,111.04,165.43,20458085,29.571288,-98.593648,45239,109.76,164.9,18157732,29.564111693547243,-98.5914218547261,0.5300420464881476,27.032468845849493
6324,29.5692242,-98.5929539,45246,115.87,165.43,20458085,29.569202,-98.593027,45247,108.8,164.8,18157732,29.563310845796696,-98.59118684437476,0.6299441475329706,21.048332289573832
6325,29.5659784,-98.5919883,45258,111.04,165.38,20458085,29.565648,-98.591966,45261,105.92,164.4,18157732,29.562008612555587,-98.59079779164844,0.9800210414372734,14.240645990630822
6326,29.5659784,-98.5919883,45258,111.04,165.38,20458085,29.565899,-98.592044,45260,105.6,164.5,18157732,29.561700097526515,-98.59070527444489,0.8799793085220945,15.89448825880008
6327,29.5021685,-98.5493067,45531,117.48,165.83,20458085,29.5020311,-98.5488566,45528,99.78,212.52,12650320,29.501629939571483,-98.5491504662902,46.68977817096689,1.8872864832256504
6328,29.4326009,-98.5018595,45897,57.94,146.74,20458085,29.432185,-98.501414,45895,39.16,151.0,17397257,29.431050506658263,-98.50069196021096,4.259780583243011,12.788974247676649
6329,29.4403706,-98.4846448,46228,80.47,78.93,20458085,29.440144,-98.485358,46229,85.24,78.0,8701839,29.441465301468263,-98.4782189163566,0.9296507732320072,28.414972896836524
6330,29.4403416,-98.4839502,46231,82.08,78.93,20458085,29.440272,-98.483146,46231,92.16,289.0,4896345,29.44040375694428,-98.4835853918292,149.93039538091153,1.5815397309450443
6331,29.442587,-98.4366198,46396,98.17,56.66,20458085,29.442318,-98.437154,46394,114.04,57.0,14935190,29.44515669580693,-98.43213422651938,0.3402235912163986,18.30366866524006
6332,29.4460469,-98.3994059,46567,103.0,116.52,20458085,29.446006,-98.39913,46568,99.07,119.0,14701281,29.445214017909294,-98.39748931047517,2.479863286344379,6.6054650349409805
6333,29.4456377,-98.3986338,46570,104.61,116.52,20458085,29.445573,-98.398419,46571,100.22,123.0,14701281,29.445449313819232,-98.39820028795164,6.479893648751063,0.9074616816995008
6334,29.4383148,-98.3914085,46609,93.34,150.41,20458085,29.43862,-98.391581,46607,105.98,152.0,14701281,29.43798138319404,-98.39119110120733,1.5900889145070771,1.6412026943431803
6335,29.4376767,-98.3910535,46612,96.56,150.41,20458085,29.437885,-98.391165,46610,108.28,155.0,14701281,29.43767642878161,-98.39105332315708,4.5900577266299,0.0012905195639832
6336,29.4370086,-98.3907224,46615,98.17,150.41,20458085,29.437121,-98.390773,46613,111.74,157.0,14701281,29.43698318673389,-98.39070582986416,6.590025355571744,0.1189390253913618
6337,29.4256462,-98.3888488,46780,72.42,348.9,20458085,29.425246,-98.389138,46783,94.46,359.0,1447849,29.42709454658284,-98.38917504614558,10.100140480189822,7.810150258751597
6338,29.4267613,-98.3889864,46786,77.25,354.2,20458085,29.426654,-98.389135,46789,89.85,359.0,1447849,29.42832213299051,-98.38916843090358,4.80007480459104,7.409512023754506
6339,29.4273646,-98.3890124,46789,80.47,354.2,20458085,29.427215,-98.389207,46788,96.76,0.0,7621917,29.42903319565892,-98.38920700000236,5.800095719888265,7.498164882982199
6340,29.4273646,-98.3890124,46789,80.47,354.2,20458085,29.427306,-98.389135,46792,85.24,359.0,1447849,29.428646126298982,-98.38916185745796,4.800061110411571,6.274503093892303
6341,29.533206,-98.389257,46069,24.19,316.0,5589924,29.533952,-98.388895,46072,102.52,222.0,13993534,29.533397166989555,-98.38946917636842,94.0001784099688,2.912652761307032
6342,29.608542,-98.523156,46695,36.86,164.0,15148385,29.607847,-98.523453,46692,34.55,75.0,6451609,29.607960841119937,-98.52296432810164,88.9998536693435,5.104344891364984
6343,29.516515,-98.477484,46761,58.75,201.0,12659787,29.516074,-98.477459,46758,81.79,337.0,14884321,29.516310335790177,-98.47757428018836,135.99998842479712,1.2535979269237645
6344,29.516084,-98.477681,46764,62.2,201.0,12659787,29.515577,-98.477466,46762,135.68,337.3,1727668,29.51605285214264,-98.47769473971364,136.2998941872575,0.2141840944885009
6345,29.516084,-98.477681,46764,62.2,201.0,12659787,29.515883,-98.477617,46763,136.32,337.2,1727668,29.516048190764817,-98.4776967959055,136.199967873133,0.2462374375408016
6346,29.693581,-98.452599,45735,29.95,102.0,2075637,29.693146,-98.4521436,45734,20.92,10.25,16256216,29.6934839229194,-98.45207325663888,91.7502256667286,6.251327616896996
6347,29.5595649,-98.5900365,46746,115.0,163.98,3828570,29.558901,-98.590125,46748,84.09,155.0,10445118,29.55740754199108,-98.58932440192176,8.979954611797973,7.791366562321526
6348,29.5587636,-98.5897232,46749,113.0,163.98,3828570,29.558285,-98.589782,46751,92.16,153.0,10445118,29.55743714337434,-98.58928536455164,10.979972489038776,4.124529851663003
6349,29.5579818,-98.5893559,46752,113.0,163.98,3828570,29.557635,-98.589416,46754,96.76,153.0,10445118,29.55695221262375,-98.5890160564403,10.97996948084681,3.163618937837357
6350,29.7271413,-98.6746045,45312,122.31,135.79,5466406,29.727233,-98.674751,45309,110.59,135.0,12267327,29.7258354205564,-98.6731416530981,0.7899403239201104,5.95868158082594
6351,29.7271413,-98.6746045,45312,122.31,135.79,5466406,29.726904,-98.67433,45313,122.11,136.0,14403191,29.72584381709457,-98.6731510587258,0.2098935694238521,4.828234345090228
6352,29.726476,-98.6738655,45315,123.92,135.9,5466406,29.726003,-98.673388,45315,112.89,135.0,12267327,29.72459049210476,-98.67176148271676,0.900227886292901,7.079143290731943
6353,29.7258171,-98.67313,45318,120.7,135.9,5466406,29.726003,-98.673388,45315,112.89,135.0,12267327,29.724583602497347,-98.67175354975492,0.899863133473913,5.692806218194282
6354,29.7251691,-98.6724082,45321,119.09,135.9,5466406,29.72479,-98.672041,45321,114.04,135.0,12267327,29.723222689190443,-98.6702362520538,0.9001914176611095,7.775758446889228
6355,29.72453,-98.671701,45324,117.48,135.92,5466406,29.724176,-98.671358,45324,111.74,135.0,12267327,29.72275448142204,-98.66972113716196,0.9201736862442422,7.197621805671391
6356,29.7238919,-98.670995,45327,117.48,135.92,5466406,29.723554,-98.670668,45327,115.19,135.0,12267327,29.72218617746915,-98.6690929761794,0.9201736862442422,6.7183124781353065
6357,29.7232546,-98.6702865,45330,119.09,135.92,5466406,29.722929,-98.669973,45330,114.04,135.0,12267327,29.72156716078176,-98.66840487505245,0.9201380080766915,6.756377375973107
6358,29.722613,-98.6695729,45333,120.7,135.82,5466406,29.722877,-98.669846,45331,120.96,136.0,14403191,29.719696822499888,-98.66630984100904,0.1800948456839961,13.476898562111613
6359,29.7219604,-98.6688491,45336,122.31,135.82,5466406,29.721686,-98.668593,45336,115.19,135.0,12267327,29.72011837048961,-98.66678794063124,0.8201175821247755,7.69969265887977
6360,29.7206398,-98.6673777,45342,122.31,136.06,5466406,29.72048,-98.667256,45342,111.74,135.0,12267327,29.71915061195949,-98.66572527861774,1.0600644644294943,6.731135075624587
6361,29.7187037,-98.6652626,45351,119.09,136.28,5466406,29.718837,-98.665374,45349,119.8,138.0,14403191,29.718287208119943,-98.6648039955088,1.720064424395017,1.935711484630256
6362,29.717999,-98.6646245,45354,120.7,136.28,5466406,29.718141,-98.664726,45352,117.5,143.0,14403191,29.717906000573663,-98.6645220973902,6.720050560383265,0.4264646145938837
6363,29.7172431,-98.6640543,45357,120.7,136.28,5466406,29.717405,-98.664153,45355,118.65,148.0,14403191,29.71719649122173,-98.66400297895434,11.72004931793532,0.2137324730464493
6364,29.7164632,-98.663522,45360,120.7,148.54,5466406,29.716616,-98.663611,45358,123.26,149.0,14403191,29.7151413132935,-98.66259076010724,0.4600117759667287,5.130569159492013
6365,29.7148862,-98.6624491,45366,122.31,148.54,5466406,29.714993,-98.662511,45364,123.26,149.0,14403191,29.713938052726043,-98.661781158796,0.4600117759667287,3.631555168498056
6366,29.7140993,-98.6619145,45369,120.7,149.37,5466406,29.713644,-98.661647,45372,112.89,149.0,12267327,29.709389969108933,-98.65870409660424,0.37016862869257,17.566747494003785
6367,29.7133249,-98.6613889,45372,119.09,149.37,5466406,29.712921,-98.661153,45375,111.74,149.0,12267327,29.70900836808182,-98.65844628120928,0.3700799333723653,16.32325634426946
6368,29.7125531,-98.6608662,45375,119.09,149.37,5466406,29.7122,-98.660662,45378,110.59,149.0,12267327,29.708578140964526,-98.6581564445214,0.3700799333723653,15.267303860633486
6369,29.7117792,-98.6603413,45378,120.7,149.51,5466406,29.711485,-98.660177,45381,109.44,149.0,12267327,29.70895208190521,-98.65842475023936,0.510095040075195,10.7892821600936
6370,29.7110033,-98.6598114,45381,120.7,149.51,5466406,29.710769,-98.659691,45384,110.59,149.0,12267327,29.70799884151745,-98.65777464823783,0.5100306784062032,11.542221815940922
6371,29.71023,-98.6592854,45384,120.7,149.51,5466406,29.710035,-98.659194,45387,114.04,149.0,12267327,29.70709492388993,-98.65716012088144,0.5100306784062032,12.018449906836024
6372,29.7094518,-98.6587565,45387,120.7,149.26,5466406,29.709276,-98.658676,45390,117.5,149.0,12267327,29.70365451547905,-98.65478733444655,0.2600498546464856,22.30272957923108
6373,29.7086713,-98.6582295,45390,120.7,149.26,5466406,29.708493,-98.658153,45393,119.8,149.0,12267327,29.70206621581676,-98.65370734472924,0.2600498546464856,25.008121134590706
6374,29.7078847,-98.6576972,45393,122.31,149.26,5466406,29.707703,-98.657621,45396,122.11,149.0,12267327,29.70090574115012,-98.65291913067018,0.2600498546464856,25.94934477738601
6375,29.7070894,-98.6571563,45396,123.92,149.36,5466406,29.706913,-98.657087,45399,120.96,149.0,12267327,29.70171401958475,-98.65349066867802,0.3600078070015978,20.03648271345792
6376,29.706282,-98.6566085,45399,125.53,149.36,5466406,29.706144,-98.656571,45402,117.5,149.0,12267327,29.700372687703528,-98.65257882226278,0.3600078070015978,21.86219908092905
6377,29.7054725,-98.6560577,45402,125.53,149.36,5466406,29.705374,-98.656048,45405,118.65,149.0,12267327,29.69951445035716,-98.65199482235312,0.3600078070015978,22.04250447698093
6378,29.703057,-98.6544003,45411,123.92,149.26,5466406,29.703115,-98.654504,45414,114.04,148.0,12267327,29.701272526202093,-98.6531785635142,1.2599594481682264,6.694675709260909
6379,29.7022613,-98.6538332,45414,125.53,148.04,5466406,29.702385,-98.653975,45417,112.89,147.0,12267327,29.70058184210345,-98.65262691767244,1.0399287263859534,6.301703014869823
6380,29.7014554,-98.6532697,45417,127.14,148.04,5466406,29.701158,-98.653055,45415,135.93,149.0,14403191,29.701116983678705,-98.65302662819434,0.9598822739787516,0.1406652965685108
6381,29.6800163,-98.6388521,45495,125.53,149.65,5466406,29.680706,-98.63928,45498,138.23,150.0,12267327,29.67678391216997,-98.6366737387036,0.3502085479759678,11.922759389627805
6382,29.6708646,-98.6335617,45528,125.53,159.37,5466406,29.671326,-98.633724,45531,130.17,160.0,12267327,29.66871207077238,-98.63262906557485,0.6301004692593958,7.316170331668693
6383,29.6664497,-98.6317517,45543,122.31,160.13,5466406,29.666713,-98.631877,45546,123.26,160.0,12267327,29.661367069222106,-98.62963784001047,0.1298985445139062,17.642633319218806
6384,29.6655815,-98.6313992,45546,122.31,160.13,5466406,29.665863,-98.63153,45549,118.65,160.0,12267327,29.6612174480638,-98.62958419793294,0.1298985445139062,15.148336019063583
6385,29.6647117,-98.631047,45549,122.31,160.35,5466406,29.665018,-98.631186,45552,118.65,160.0,12267327,29.66336439194912,-98.6304933655258,0.3499272173876927,4.670231131173203
6386,29.6638621,-98.630679,45552,119.09,160.35,5466406,29.664172,-98.630827,45555,119.8,158.0,12267327,29.663789778636403,-98.63064928162804,2.349920432092734,0.2574690838641129
6387,29.6592971,-98.6272799,45570,120.7,143.62,5466406,29.65946,-98.627374,45573,125.56,149.0,12267327,29.65917853526832,-98.6271793808476,5.380045188131999,0.4877545362117864
6388,29.6584805,-98.6268074,45573,122.31,143.62,5466406,29.658627,-98.626886,45576,123.26,155.0,12267327,29.6584804577629,-98.62680736419162,11.380040747483982,0.0001714689003772
6389,29.6576245,-98.6264218,45576,122.31,159.51,5466406,29.657757,-98.626485,45579,124.41,159.0,12267327,29.657225715903785,-98.6262503158816,0.5099663086137738,1.389812971120291
6390,29.652657,-98.624693,45594,112.65,163.19,5466406,29.653265,-98.62493,45594,125.56,163.0,12267327,29.64711065630259,-98.6227650122404,0.1898558577049752,20.461948220673666
6391,29.651847,-98.6244191,45597,112.65,163.19,5466406,29.652347,-98.624616,45597,126.71,163.0,12267327,29.646806187167734,-98.6226668468391,0.1898558577049752,18.25488983056058
6392,29.6510317,-98.6241185,45600,114.26,163.19,5466406,29.651411,-98.624288,45600,130.17,162.0,12267327,29.64997677282971,-98.62375178115975,1.1899265820090574,3.850384385724344
6393,29.6502349,-98.6237785,45603,112.65,159.49,5466406,29.65049,-98.623907,45603,130.17,159.0,12267327,29.64882877121587,-98.62317324723809,0.489939040048148,5.321460027319367
6394,29.6456988,-98.6210149,45621,111.04,148.44,5466406,29.646245,-98.621363,45618,126.71,149.0,12267327,29.643782113950905,-98.6196603012139,0.5601545591611261,8.094945389871887
6395,29.579197,-98.513845,44245,47.23,270.0,5274345,29.579106,-98.514245,44244,19.58,335.0,1904383,29.57919699924544,-98.51429379258524,65.00019735284826,2.048167992125198
6396,29.356886,-98.491158,46776,16.12,173.0,2140138,29.356693,-98.491718,46779,40.32,90.0,6337735,29.35669299871551,-98.49113081092705,82.99972599769643,4.813745542184973
6397,29.356795,-98.491227,46779,14.97,229.0,2140138,29.356692,-98.492087,46776,50.68,89.0,6337735,29.356703239095417,-98.491348111355,139.9995781086203,3.73907593527197
6398,29.356795,-98.491227,46779,14.97,229.0,2140138,29.356693,-98.491718,46779,40.32,90.0,6337735,29.35669299952608,-98.49136162610904,138.9997598146346,3.0897139735612704
6399,29.520712,-98.491749,43701,29.95,179.0,551847,29.520081,-98.492216,43698,23.04,90.0,15809824,29.52008099913936,-98.4917363427081,88.9997705778032,7.265844885666254
6400,29.515014,-98.478122,43902,56.44,172.0,551847,29.515179,-98.478134,43902,56.44,173.0,15809824,29.514461146682432,-98.47803271516835,1.0000169281502114,3.947562730173807
6401,29.514602,-98.477993,43905,56.44,161.0,551847,29.514761,-98.478038,43905,56.44,163.0,15809824,29.51435714384036,-98.47789611698713,2.0000279406765755,1.8319144389505173
6402,29.514211,-98.477757,43908,58.75,149.0,551847,29.51437,-98.477851,43908,56.44,151.0,15809824,29.51407495665629,-98.47766306779124,2.0000443577454217,1.0794642265486882
6403,29.513826,-98.477468,43911,61.05,146.0,551847,29.513982,-98.477578,43911,62.2,147.0,15809824,29.513603649222485,-98.47729565945876,1.0000497567857611,1.7558530027525647
6404,29.51168,-98.476515,43926,63.35,179.0,551847,29.511688,-98.47647,43926,74.88,181.0,15809824,29.510562207502865,-98.4764925802282,1.9999786886614328,6.0003279905894615
6405,29.51118,-98.476574,43929,66.81,188.0,551847,29.511101,-98.476554,43929,80.64,191.0,15809824,29.51057149980922,-98.47667226792622,2.9999942574648504,2.6697187591373512
6406,29.505097,-98.479491,43959,100.22,205.0,551847,29.505001,-98.479492,43956,108.28,206.0,15809824,29.50295220381739,-98.48064014137309,0.9999840984366696,8.408744621343459
6407,29.504423,-98.479868,43962,99.07,205.0,551847,29.504265,-98.479906,43959,108.28,206.0,15809824,29.50236982947031,-98.4809680438566,1.0000169281502114,7.778229191883365
6408,29.362426,-98.442547,46194,31.1,37.0,551847,29.36238,-98.442435,46192,120.96,297.0,69368,29.36242869932408,-98.44254466608874,100.00005482462151,0.0434467947320272
6409,29.36555,-98.447685,46236,89.85,306.0,551847,29.36544,-98.447667,46237,93.31,307.0,18129314,29.368190723628977,-98.45185572982784,0.9999840984366696,19.6105250910946
6410,29.402511,-98.480849,46428,102.52,356.0,551847,29.402588,-98.48089,46427,111.74,357.0,3615333,29.404319480681966,-98.48099416145752,1.0000169281502114,6.191834040449296
6411,29.403277,-98.480838,46431,101.37,1.0,551847,29.403433,-98.480867,46430,111.74,3.0,3615333,29.40423371405113,-98.4808188311105,2.0000115234728426,2.8633809168291777
6412,29.404015,-98.480752,46434,97.91,7.0,551847,29.404276,-98.480734,46433,112.89,9.0,3615333,29.40473571233728,-98.48065042163503,1.999995106134584,1.645409340128828
6413,29.437596,-98.477093,46578,73.72,348.0,551847,29.43785,-98.476969,46579,85.24,209.0,13993534,29.43763877667872,-98.47710344041374,139.00006024053647,0.2367687492419764
6414,29.438142,-98.477302,46581,77.18,339.0,551847,29.438676,-98.476649,46580,108.28,277.0,6063512,29.43877569001918,-98.47758131578688,62.00032074423375,3.0298108819140737
6415,29.438657,-98.477557,46584,73.72,336.0,551847,29.438796,-98.477553,46583,105.98,279.0,6063512,29.438807139120858,-98.477633757036,56.999999659439695,0.2694428353405819
6416,29.439667,-98.478042,46590,74.88,339.0,551847,29.439764,-98.478045,46592,97.91,336.0,9720790,29.440328203963432,-98.4783334477549,3.000005205155318,2.5191732416149297
6417,29.440198,-98.478293,46593,76.03,337.0,551847,29.439764,-98.478045,46592,97.91,336.0,9720790,29.441293865537155,-98.47882714772796,1.0001154108247687,6.253125915065367
6418,29.440746,-98.478518,46596,77.18,341.0,551847,29.44043,-98.478368,46595,96.76,338.0,9720790,29.44079553677352,-98.4785375861562,3.000070890459583,0.2710189781576351
6419,29.441343,-98.478591,46599,79.48,357.0,551847,29.441143,-98.478559,46598,95.61,355.0,9720790,29.44163859434597,-98.47860878873728,2.0000115234728426,1.4861103437479368
6420,29.461858,-98.478304,46704,105.98,63.0,551847,29.462018,-98.477842,46701,88.7,62.0,11422976,29.46309530262771,-98.4755148919682,1.0002138838039123,10.303548837857782
6421,29.462228,-98.477492,46707,105.98,62.0,551847,29.462339,-98.477155,46704,89.85,60.0,11422976,29.46290835761819,-98.47602235541852,2.000159273456624,5.076625962024737
6422,29.462643,-98.476707,46710,105.98,58.0,551847,29.462692,-98.476493,46707,91.0,57.0,11422976,29.46447627828945,-98.4733372303424,1.0001154108247687,13.074085940980725
6423,29.463098,-98.475945,46713,107.13,55.0,551847,29.463094,-98.475818,46710,95.61,54.0,11422976,29.465340223490426,-98.47226695871738,1.0000497567857611,14.61121781033778
6424,29.464358,-98.474363,46719,107.13,40.0,551847,29.464566,-98.474098,46719,92.16,34.0,11422976,29.464907395699903,-98.47383351647444,6.000129012364873,1.7858655806920862
6425,29.466908,-98.473857,46731,101.37,350.0,551847,29.467273,-98.473865,46731,99.07,345.0,11422976,29.46789942268504,-98.47405779058276,4.999998745522248,2.6130239815684524
6426,29.467662,-98.474124,46734,104.83,340.0,551847,29.46797,-98.474175,46734,99.07,336.0,11422976,29.4688031565969,-98.47460106873868,3.999975572278046,3.676505218230503
6427,29.468392,-98.474541,46737,108.28,332.0,551847,29.468625,-98.474596,46737,100.22,329.0,11422976,29.469724106147847,-98.47535455603244,2.999972361964293,5.112373873804725
6428,29.469097,-98.47505,46740,110.59,326.0,551847,29.469257,-98.475083,46740,101.37,325.0,11422976,29.47233850284109,-98.47756143341168,0.9999840984366696,14.130804847941324
6429,29.471841,-98.477421,46752,118.65,323.0,551847,29.472248,-98.477691,46755,99.07,322.0,11422976,29.474831520400134,-98.48000957146674,0.9998527688048398,12.616859472580908
6430,29.472566,-98.478032,46755,119.8,323.0,551847,29.472846,-98.478219,46758,100.22,322.0,11422976,29.47458406608201,-98.47977881346438,0.999918435776646,8.432369438666399
6431,29.47329,-98.478634,46758,118.65,324.0,551847,29.473444,-98.47875,46761,100.22,322.0,11422976,29.47364311506756,-98.47892869172648,1.999945853311164,1.0080275199576352
6432,29.419267,-98.436531,46323,10.36,303.0,10539209,29.419273,-98.436499,46326,9.21,275.0,575052,29.41927675247106,-98.43654824070298,28.000016214515128,0.6921754945860477
6433,29.420015,-98.436844,46335,18.43,358.0,10539209,29.419966,-98.436819,46338,24.19,344.0,575052,29.42004567819525,-98.43684522991336,14.000013328167633,0.6646324267896073
6434,29.420364,-98.435798,46347,44.92,74.0,10539209,29.420318,-98.435969,46350,43.77,73.0,575052,29.420370981762787,-98.4357700468263,0.999918435776646,0.2260709203360278
6435,29.422916,-98.429273,46404,24.19,64.0,10539209,29.422903,-98.429299,46407,26.49,63.0,575052,29.42294869946886,-98.42919602804336,0.9999840984366696,1.2355606858788333
6436,29.424676,-98.423059,46464,48.38,91.0,10539209,29.424682,-98.423159,46467,49.53,92.0,575052,29.424673043450262,-98.42286454296482,1.0000497567857611,1.4043243911022425
6437,29.424745,-98.419876,46492,35.71,86.0,10539209,29.424727,-98.419996,46494,36.86,85.0,575052,29.4247802619758,-98.41929702545497,0.9999512676457598,5.677561087743019
6438,29.424753,-98.419583,46495,33.4,89.0,10539209,29.424744,-98.4197,46497,31.1,87.0,575052,29.42475482742852,-98.41946279769836,1.999945853311164,1.2574062423542671
6439,29.424785,-98.415578,46545,21.88,91.0,10539209,29.424783,-98.415623,46548,21.88,89.0,575052,29.424784342058167,-98.41553472445274,1.9999786886614328,0.6910419634126872
6440,29.424795,-98.412184,46579,27.64,89.0,10539209,29.42479,-98.412267,46581,32.25,88.0,575052,29.424797473995355,-98.4120212668678,0.9999512676457598,2.0570604710212312
6441,29.424766,-98.411496,46587,29.95,98.0,10539209,29.424767,-98.411523,46590,28.79,97.0,575052,29.424751059929573,-98.411373952324,0.9999840984366696,1.4374113121513403
6442,29.424083,-98.4067,46632,44.92,101.0,10539209,29.424097,-98.406824,46635,47.23,100.0,575052,29.424028685124124,-98.406379194817,0.9999512676457598,2.5410997443722145
6443,29.42398,-98.406023,46638,36.86,97.0,10539209,29.424091,-98.406488,46639,49.53,100.0,3916256,29.42388923060828,-98.40517428842728,3.000224150582238,8.103429342073325
